timestamp,Net Electricity Consumption-kWh,Self Consumption-kWh,Stored energy by community- kWh,Total Solar Generation-kWh,CO2-kg_co2,Price-$
2024-01-01T00:00:00,11.120559078089393,0.0,1.570909023284912,0.0,1.8985508405676104,2.4465229584366472
2024-01-01T01:00:00,4.524926466274259,1.3263068199157715,0.0,0.0,0.711857163538145,0.9954838306269647
2024-01-01T02:00:00,4.109963309272132,0.01535353995859623,0.0,0.0,0.6349998197780327,0.9041919185031251
2024-01-01T03:00:00,4.316985934972763,0.0,0.42940255999565125,0.0,0.651626892387867,0.9497369006276131
2024-01-01T04:00:00,5.202449262142181,0.3353341519832611,0.0,0.0,0.8407455310225487,1.1445388123393059
2024-01-01T05:00:00,4.471408546902239,0.00920812226831913,0.0,0.0,0.7083327062427998,0.9837098899297416
2024-01-01T06:00:00,3.8527833446860313,0.0,0.0,-0.38861666059494016,0.6283355429768562,0.8476123181171715
2024-01-01T07:00:00,2.7597988694906235,0.0,0.8040820360183716,-2.28281667137146,0.45356179401278496,0.6071557328104973
2024-01-01T08:00:00,3.9968407824635506,0.0,0.6732072234153748,-5.168716537475586,0.8703481778502464,0.8793049901723862
2024-01-01T09:00:00,4.097810700535774,0.0,2.6507604718208313,-8.676649948120117,0.927105113863945,0.9015183486044407
2024-01-01T10:00:00,2.9382277727127075,0.0,2.9824275374412537,-11.976149932861327,0.761952593922615,0.6464101001620293
2024-01-01T11:00:00,2.3542244024574757,0.0,4.055174767971039,-14.467699890136718,0.5907223699614406,0.5179293900728226
2024-01-01T12:00:00,-1.2185868471860886,0.5334703326225281,2.1610840260982513,-15.861517150878907,0.41321307979524136,-0.268089110031724
2024-01-01T13:00:00,0.19039690494537354,0.7869322896003723,2.3045793399214745,-16.10888330078125,0.7212700098752975,0.041887328028678894
2024-01-01T14:00:00,-0.41848886013031006,0.0,3.0929445230867714,-15.25243328857422,0.35881687700748444,-0.0920675341039896
2024-01-01T15:00:00,0.6263373121619225,0.0,5.333737440712866,-13.398830139160156,0.3615894541144371,0.1377942217513919
2024-01-01T16:00:00,-2.660436226055026,2.499155640602112,3.9926864206790924,-10.47886669921875,0.084194116294384,-1.4366355761885643
2024-01-01T17:00:00,-1.2126075491541997,0.0325328316539526,1.4367419183254242,-6.905450134277344,0.15757218407816254,-0.6548081252258271
2024-01-01T18:00:00,1.1194732673466206,3.2838291684383876,0.5105186477303505,-3.233516723632812,0.5261618299409747,0.6045155692845583
2024-01-01T19:00:00,1.8471650555729866,3.72822105884552,0.44045260502025485,-0.23698333072662353,0.6400348655879498,0.9974691420793533
2024-01-01T20:00:00,5.149988999066409,3.688269481062889,0.10620828793616965,0.0,1.2544811406405643,2.7809941471205093
2024-01-01T21:00:00,10.646419177253847,2.993022069444123,7.42960037314333e-05,0.0,2.5630104381943966,2.34221222078304
2024-01-01T22:00:00,9.316832992607488,0.5382916480302811,7.919896233943291e-06,0.0,2.1360738932487493,2.049703276255059
2024-01-01T23:00:00,6.54289448118476,1.6556896986439824,6.719317866554775e-07,0.0,1.6071554299398656,1.439436769767397
2024-01-02T00:00:00,10.31696678447853,0.06336654138038256,0.0,0.0,1.9765127921016559,2.2697327015259736
2024-01-02T01:00:00,5.903148540813568,9.101147924184261e-08,0.09411534667015076,0.0,1.0195540838413577,1.2986926903038674
2024-01-02T02:00:00,5.078674831960981,0.07536679666798562,0.0,0.0,0.8472107738227473,1.1173084770385073
2024-01-02T03:00:00,4.764967033024561,0.001649759219780833,0.0,0.0,0.7792081251063394,1.0482927356424978
2024-01-02T04:00:00,4.599700012778712,9.101284348389527e-08,0.0,0.0,0.7475948720761086,1.011934014136199
2024-01-02T05:00:00,4.054233351090566,9.101329823124615e-08,0.0,0.0,0.6785113826022056,0.8919313420082962
2024-01-02T06:00:00,3.8282999508082867,9.101375297859704e-08,0.0,-0.40153333902359006,0.6583908554166555,0.8422259972430766
2024-01-02T07:00:00,2.772166684269905,9.101420772594793e-08,0.0,-2.2312166538238527,0.5692452974617481,0.6098766662180424
2024-01-02T08:00:00,1.2412202954292297,9.101466247329881e-08,0.46522027254104614,-5.046633247375489,0.30554269067943096,0.27306846901774406
2024-01-02T09:00:00,2.417084574699402,1.0062121152877808,1.8896465301513672,-8.557283203125,0.7471383735537529,0.5317586064338684
2024-01-02T10:00:00,1.9199637733399868,0.0,3.8025803565979004,-11.720149932861329,0.4288742928765714,0.42239202838391066
2024-01-02T11:00:00,1.8802693281322718,0.0,3.6951192021369934,-14.164850067138671,0.7081048605032265,0.4136592000722885
2024-01-02T12:00:00,-1.785511389374733,0.0,2.484071634709835,-15.64479983520508,0.2575456127524376,-0.39281249791383743
2024-01-02T13:00:00,-2.8978012278676033,0.08638942800462246,2.3764880150556564,-15.833733337402345,0.14397943951189518,-0.6375162536278367
2024-01-02T14:00:00,-0.6852210536599159,1.0654817301547155,1.8430770868435502,-15.038383178710937,0.34949032217264175,-0.1507486319169402
2024-01-02T15:00:00,-4.038378521800041,2.912001371383667,0.28885630471631885,-13.157016906738281,0.12096240371465683,-0.888443261384964
2024-01-02T16:00:00,-1.6409677863121033,4.073744311928749,7.640376861672848e-05,-10.363233306884766,0.43647196888923645,-0.8861226588487625
2024-01-02T17:00:00,-0.06726328283548355,4.873580009210855,0.0,-6.8989833984375,0.3970843879505992,-0.036322214640676975
2024-01-02T18:00:00,3.661895491182804,3.238604445115925,0.0,-3.2960666427612306,1.0822787925135344,1.9774235785007477
2024-01-02T19:00:00,5.500805355608463,2.50066144073935,0.0,-0.25291666507720945,1.2550332881510258,2.9704350978136063
2024-01-02T20:00:00,6.695121675202898,0.0857789663079842,0.0,0.0,1.484710788233011,3.6153658928112336
2024-01-02T21:00:00,6.9673836204369906,0.0,0.0,0.0,1.5192210424191437,1.53282438755544
