timestamp,Net Electricity Consumption-kWh,Non-shiftable Load-kWh,Non-shiftable Load Electricity Consumption-kWh,Energy Production from PV-kWh
2024-01-01T00:00:00,0.5457000136375427,0.5457000136375427,0.5457000136375427,-0.0
2024-01-01T01:00:00,0.5506777763366699,0.5506777763366699,0.5506777763366699,-0.0
2024-01-01T02:00:00,0.3330833315849304,0.3330833315849304,0.3330833315849304,-0.0
2024-01-01T03:00:00,0.3226555585861206,0.3226555585861206,0.3226555585861206,-0.0
2024-01-01T04:00:00,0.3206000030040741,0.3206000030040741,0.3206000030040741,-0.0
2024-01-01T05:00:00,0.3311888873577118,0.3311888873577118,0.3311888873577118,-0.0
2024-01-01T06:00:00,0.6611833572387695,0.7039999961853027,0.7039999961853027,-0.042816667556762694
2024-01-01T07:00:00,0.43451666831970215,0.5862833261489868,0.5862833261489868,-0.15176667213439943
2024-01-01T08:00:00,-0.24308891594409943,0.2547222077846527,0.2547222077846527,-0.49781112670898436
2024-01-01T09:00:00,-0.4666251540184021,0.25661665201187134,0.25661665201187134,-1.1512666320800782
2024-01-01T10:00:00,-0.9617872834205627,0.256850004196167,0.256850004196167,-1.8797666931152344
2024-01-01T11:00:00,-0.09770334511995316,0.5767666697502136,0.5767666697502136,-2.5351666259765624
2024-01-01T12:00:00,-0.20630404353141785,1.3443666696548462,1.3443666696548462,-3.0118167114257814
2024-01-01T13:00:00,-0.4496450424194336,1.5848944187164307,1.5848944187164307,-3.249483337402344
2024-01-01T14:00:00,-0.8328731060028076,2.9717166423797607,2.9717166423797607,-3.285299987792969
2024-01-01T15:00:00,0.6664410829544067,6.215766429901123,6.215766429901123,-3.1220001220703124
2024-01-01T16:00:00,2.6103763580322266,7.140183448791504,7.140183448791504,-2.6801834106445312
2024-01-01T17:00:00,4.670422077178955,6.674383163452148,6.674383163452148,-2.003961181640625
2024-01-01T18:00:00,4.52269983291626,5.620116710662842,5.620116710662842,-1.0974166870117188
2024-01-01T19:00:00,2.335911273956299,2.4780445098876953,2.4780445098876953,-0.14213333129882813
2024-01-01T20:00:00,3.698166608810425,3.698166608810425,3.698166608810425,-0.0
2024-01-01T21:00:00,2.693594455718994,2.693594455718994,2.693594455718994,-0.0
2024-01-01T22:00:00,1.4406499862670898,1.4406499862670898,1.4406499862670898,-0.0
2024-01-01T23:00:00,1.3804166316986084,1.3804166316986084,1.3804166316986084,-0.0
2024-01-02T00:00:00,1.6841000318527222,1.6841000318527222,1.6841000318527222,-0.0
2024-01-02T01:00:00,0.9832500219345093,0.9832500219345093,0.9832500219345093,-0.0
2024-01-02T02:00:00,0.9100333452224731,0.9100333452224731,0.9100333452224731,-0.0
2024-01-02T03:00:00,0.5755500197410583,0.5755500197410583,0.5755500197410583,-0.0
2024-01-02T04:00:00,0.5439888834953308,0.5439888834953308,0.5439888834953308,-0.0
2024-01-02T05:00:00,0.5324000120162964,0.5324000120162964,0.5324000120162964,-0.0
2024-01-02T06:00:00,0.9919166564941406,1.0338833332061768,1.0338833332061768,-0.04196666717529297
2024-01-02T07:00:00,0.22593332827091217,0.38731667399406433,0.38731667399406433,-0.16138334274291993
2024-01-02T08:00:00,0.04041670262813568,0.5367222428321838,0.5367222428321838,-0.4963055419921875
2024-01-02T09:00:00,-0.5895166993141174,0.5476499795913696,0.5476499795913696,-1.1371666717529296
2024-01-02T10:00:00,-1.0754960775375366,0.5560916662216187,0.5560916662216187,-1.8434584045410156
2024-01-02T11:00:00,0.905388355255127,3.550266742706299,3.550266742706299,-2.4727833557128904
2024-01-02T12:00:00,2.003950357437134,4.105533123016357,4.105533123016357,-2.948283386230469
2024-01-02T13:00:00,0.6374334692955017,4.526350021362305,4.526350021362305,-3.1863165283203125
2024-01-02T14:00:00,1.382123351097107,4.619133472442627,4.619133472442627,-3.229183349609375
2024-01-02T15:00:00,-0.5521204471588135,2.3731167316436768,2.3731167316436768,-3.0439834594726562
2024-01-02T16:00:00,-0.05379640683531761,2.6802499294281006,2.6802499294281006,-2.63788330078125
2024-01-02T17:00:00,0.6112156510353088,2.6143832206726074,2.6143832206726074,-2.0011500549316406
2024-01-02T18:00:00,0.9388481378555298,2.0629167556762695,2.0629167556762695,-1.1240666961669923
2024-01-02T19:00:00,1.630811095237732,1.782605528831482,1.782605528831482,-0.15179444313049317
2024-01-02T20:00:00,1.8461166620254517,1.8461166620254517,1.8461166620254517,-0.0
2024-01-02T21:00:00,1.1283832788467407,1.1283832788467407,1.1283832788467407,-0.0
2024-01-02T22:00:00,1.2955000400543213,1.2955000400543213,1.2955000400543213,-0.0
2024-01-02T23:00:00,5.020294666290283,5.020294666290283,5.020294666290283,-0.0
2024-01-03T00:00:00,5.401933193206787,5.401933193206787,5.401933193206787,-0.0
2024-01-03T01:00:00,2.4891610145568848,2.4891610145568848,2.4891610145568848,-0.0
2024-01-03T02:00:00,0.25964999198913574,0.25964999198913574,0.25964999198913574,-0.0
2024-01-03T03:00:00,0.2553027868270874,0.2553027868270874,0.2553027868270874,-0.0
2024-01-03T04:00:00,0.2543500065803528,0.2543500065803528,0.2543500065803528,-0.0
2024-01-03T05:00:00,0.2643166780471802,0.2643166780471802,0.2643166780471802,-0.0
2024-01-03T06:00:00,0.6377555727958679,0.6867722272872925,0.6867722272872925,-0.04901666641235351
2024-01-03T07:00:00,0.4640333354473114,0.6398833394050598,0.6398833394050598,-0.17584999084472655
2024-01-03T08:00:00,-0.24177776277065277,0.25547778606414795,0.25547778606414795,-0.49725555419921874
2024-01-03T09:00:00,-0.5372999906539917,0.5366833209991455,0.5366833209991455,-1.0739833068847657
2024-01-03T10:00:00,-0.8409097194671631,0.2556166648864746,0.2556166648864746,-1.7388888549804689
2024-01-03T11:00:00,-0.6296319961547852,0.5722833275794983,0.5722833275794983,-2.562550048828125
2024-01-03T12:00:00,-0.46676814556121826,1.261655569076538,1.261655569076538,-3.0189889526367186
2024-01-03T13:00:00,-0.30873146653175354,0.7704166769981384,0.7704166769981384,-3.2777499389648437
2024-01-03T14:00:00,-0.9644779562950134,1.9099500179290771,1.9099500179290771,-3.3172332763671877
2024-01-03T15:00:00,-0.5325397849082947,1.6476833820343018,1.6476833820343018,-3.1219500732421874
2024-01-03T16:00:00,-1.444535732269287,1.8427221775054932,1.8427221775054932,-2.6865444946289063
2024-01-03T17:00:00,0.024907322600483894,4.533133506774902,4.533133506774902,-2.014149932861328
2024-01-03T18:00:00,0.6415048241615295,4.173733234405518,4.173733234405518,-1.0878333282470702
2024-01-03T19:00:00,0.6665875315666199,1.121399998664856,1.121399998664856,-0.11784999847412109
2024-01-03T20:00:00,1.112905502319336,1.112905502319336,1.112905502319336,-0.0
2024-01-03T21:00:00,2.0099833011627197,2.0099833011627197,2.0099833011627197,-0.0
2024-01-03T22:00:00,1.393072247505188,1.393072247505188,1.393072247505188,-0.0
2024-01-03T23:00:00,1.9713772535324097,1.9222999811172485,1.9222999811172485,-0.0
2024-01-04T00:00:00,2.2783987522125244,2.3180527687072754,2.3180527687072754,-0.0
2024-01-04T01:00:00,1.2641056776046753,1.2652499675750732,1.2652499675750732,-0.0
2024-01-04T02:00:00,0.8164555430412292,0.8164555430412292,0.8164555430412292,-0.0
2024-01-04T03:00:00,0.4989500045776367,0.4989500045776367,0.4989500045776367,-0.0
2024-01-04T04:00:00,0.43281665444374084,0.43281665444374084,0.43281665444374084,-0.0
2024-01-04T05:00:00,0.5020999908447266,0.5020999908447266,0.5020999908447266,-0.0
2024-01-04T06:00:00,0.7972166538238525,0.8389333486557007,0.8389333486557007,-0.04171666622161865
2024-01-04T07:00:00,0.8489166498184204,1.0407166481018066,1.0407166481018066,-0.19180000305175782
2024-01-04T08:00:00,-0.08150554448366165,0.47209998965263367,0.47209998965263367,-0.5536055374145508
