timestamp,Net Electricity Consumption-kWh,Self Consumption-kWh,Stored energy by community- kWh,Total Solar Generation-kWh,CO2-kg_co2,Price-$
2024-01-01T00:00:00,9.54965005480448,0.0,0.0,0.0,1.630358340691588,2.1009229494721087
2024-01-01T01:00:00,5.8512332861900305,0.0,0.0,0.0,0.9205104868904819,1.287271335776806
2024-01-01T02:00:00,4.125316839917502,0.0,0.0,0.0,0.6373719803319648,0.9075696988213853
2024-01-01T03:00:00,3.887583386278152,0.0,0.0,0.0,0.5868107754013803,0.8552683440871238
2024-01-01T04:00:00,5.5377834263165795,0.0,0.0,0.0,0.8407455464471596,1.218312330543835
2024-01-01T05:00:00,4.480616668955484,0.0,0.0,0.0,0.7083327219625293,0.9857356767069501
2024-01-01T06:00:00,7.152783274650574,0.0,3.3000000715255737,-0.38861666059494016,1.1583172082901,1.5736123397946358
2024-01-01T07:00:00,5.25571683049202,0.0,3.3000000715255737,-2.28281667137146,0.8637558668851852,1.1562577113509178
2024-01-01T08:00:00,6.623633503913879,0.0,3.3000000715255737,-5.168716537475586,1.265101756900549,1.4571993798017502
2024-01-01T09:00:00,4.747050434350967,0.0,3.3000000715255737,-8.676649948120117,1.1569394767284393,1.0443510711193085
2024-01-01T10:00:00,3.25580033659935,0.0,3.3000000715255737,-11.976149932861327,1.072525680065155,0.7162760645151138
2024-01-01T11:00:00,1.599049847573042,0.0,3.3000000715255737,-14.467699890136718,0.9430347559973598,0.3517909743823111
2024-01-01T12:00:00,0.45379965007305145,0.0,3.3000000715255737,-15.861517150878907,0.7560160756111145,0.09983595088124275
2024-01-01T13:00:00,1.9727497845888138,0.0,3.3000000715255737,-16.10888330078125,1.068951353430748,0.4340049512684345
2024-01-01T14:00:00,-0.21143338084220886,0.0,3.3000000715255737,-15.25243328857422,0.7216629236936569,-0.046515367925167084
2024-01-01T15:00:00,-6.717400312423706,2.0100000500679016,0.0,-13.398830139160156,0.14568910002708435,-1.4778280407190323
2024-01-01T16:00:00,-6.163966968655586,2.0100000500679016,0.0,-10.47886669921875,0.0,-3.3285422548651695
2024-01-01T17:00:00,-4.626816689968109,2.0100000500679016,0.0,-6.905450134277344,0.0,-2.4984810948371887
2024-01-01T18:00:00,1.8827835619449615,2.0100000500679016,0.0,-3.233516723632812,1.0404262989759445,1.0167032331228256
2024-01-01T19:00:00,3.1249333024024963,2.0100000500679016,0.0,-0.23698333072662353,0.9889892786741257,1.6874640360474586
2024-01-01T20:00:00,6.7220500111579895,2.0100000500679016,0.0,0.0,1.7190203415229917,3.6299071023240685
2024-01-01T21:00:00,11.629366636276245,2.0100000500679016,0.0,0.0,2.880291998386383,2.558460623025894
2024-01-01T22:00:00,7.845116525888443,2.0100000500679016,0.0,0.0,1.8754584267735481,1.7259256169199944
2024-01-01T23:00:00,6.188583344221115,2.0100000500679016,0.0,0.0,1.404493123292923,1.3614883199334145
2024-01-02T00:00:00,8.370333075523376,2.0100000500679016,0.0,0.0,1.667757824063301,1.8414733111858368
2024-01-02T01:00:00,3.799033224582672,2.0100000500679016,0.0,0.0,0.7189606465399265,0.8357873144559562
2024-01-02T02:00:00,3.4935020804405212,1.6605395674705505,0.0,0.0,0.6132855545729399,0.7685704510658979
2024-01-02T03:00:00,4.75908527808587,0.007531516719609499,0.0,0.0,0.7782462923861413,1.0469987388271491
2024-01-02T04:00:00,4.599700103791555,0.0,0.0,0.0,0.7475948868685371,1.0119340341590242
2024-01-02T05:00:00,4.054233442103865,0.0,0.0,0.0,0.6785113978340771,0.8919313620312224
2024-01-02T06:00:00,7.128300070762634,0.0,3.3000000715255737,-0.40153333902359006,1.2172391638159752,1.5682260319590569
2024-01-02T07:00:00,6.072166711091995,0.0,3.3000000715255737,-2.2312166538238527,1.1166077330708504,1.3358766809105873
2024-01-02T08:00:00,4.076000206172466,0.0,3.3000000715255737,-5.046633247375489,0.8280180394649506,0.8967200312763453
2024-01-02T09:00:00,4.833650067448616,0.0,3.3000000715255737,-8.557283203125,1.1392695307731628,1.0634030178189278
2024-01-02T10:00:00,1.4173835590481758,0.0,3.3000000715255737,-11.720149932861329,0.6632562130689621,0.31182437017560005
2024-01-02T11:00:00,1.485150158405304,0.0,3.3000000715255737,-14.164850067138671,1.0735985189676285,0.3267329931259155
2024-01-02T12:00:00,-0.9695830196142197,0.0,3.3000000715255737,-15.64479983520508,0.5420005582273006,-0.21330827474594116
2024-01-02T13:00:00,-1.8879002071917057,0.0,3.3000000715255737,-15.833733337402345,0.16315779089927673,-0.41533801797777414
2024-01-02T14:00:00,1.8371840342879295,0.0,3.3000000715255737,-15.038383178710937,0.8090240526944399,0.4041805136948824
2024-01-02T15:00:00,-3.4252336714416742,2.0100000500679016,0.0,-13.157016906738281,0.1884402334690094,-0.7535513914190233
2024-01-02T16:00:00,0.4226999133825302,2.0100000500679016,0.0,-10.363233306884766,0.6239709965884686,0.2282579094171524
2024-01-02T17:00:00,2.7963166534900665,2.0100000500679016,0.0,-6.8989833984375,1.0177102386951447,1.510011002421379
2024-01-02T18:00:00,4.890499956905842,2.0100000500679016,0.0,-3.2960666427612306,1.4715889990329742,2.6408699676394463
2024-01-02T19:00:00,5.991466835141182,2.0100000500679016,0.0,-0.25291666507720945,1.5714405179023743,3.235392302274704
2024-01-02T20:00:00,4.7709004282951355,2.0100000500679016,0.0,0.0,1.341171771287918,2.576286241412163
2024-01-02T21:00:00,4.9573834836483,2.0100000500679016,0.0,0.0,1.3000831305980682,1.0906243547797203
2024-01-02T22:00:00,3.9030333757400513,2.0100000500679016,0.0,0.0,1.0126974284648895,0.8586673736572266
2024-01-02T23:00:00,2.720850020647049,2.0100000500679016,0.0,0.0,0.7177173458039761,0.5985869877040386
2024-01-03T00:00:00,2.334308475255966,2.0100000500679016,0.0,0.0,0.5992239527404308,0.5135478600859642
2024-01-03T01:00:00,-0.11718305945396423,2.0100000500679016,0.0,0.0,0.14645351469516754,-0.025780262425541878
2024-01-03T02:00:00,0.31622734665870667,1.6605395674705505,0.0,0.0,0.16642986983060837,0.06957001984119415
2024-01-03T03:00:00,2.135518790141738,0.007531516719609499,0.0,0.0,0.33960810586277645,0.46981413532129856
2024-01-03T04:00:00,1.694200307385131,0.0,0.0,0.0,0.2658188960055181,0.3727240548097317
2024-01-03T05:00:00,2.3636169434428282,0.0,0.0,0.0,0.3719943336926672,0.5199957251732368
2024-01-03T06:00:00,5.775067061185837,0.0,3.3000000715255737,-0.46991667222976685,0.9696480184793472,1.2705147564411163
2024-01-03T07:00:00,4.480333529412746,0.0,3.3000000715255737,-2.436499961853027,0.8136948794126511,0.9856733921915293
2024-01-03T08:00:00,1.132633626461029,0.0,3.3000000715255737,-5.162983367919922,0.4611765518784523,0.2491793893277645
2024-01-03T09:00:00,0.8531167581677437,0.0,3.3000000715255737,-8.304216720581055,0.5903956219553947,0.18768569454550743
2024-01-03T10:00:00,1.3325001075863838,0.0,3.3000000715255737,-11.249183135986328,0.6040525455027819,0.2931500058621168
2024-01-03T11:00:00,-2.632016286253929,0.0,3.3000000715255737,-14.637666534423829,0.2310764566063881,-0.5790435522794724
2024-01-03T12:00:00,-2.8756499141454697,0.0,3.3000000715255737,-15.922833251953124,0.12822669744491577,-0.6326429881155491
2024-01-03T13:00:00,-0.4805503599345684,0.0,3.3000000715255737,-16.20741668701172,0.4095078967511654,-0.10572106763720512
2024-01-03T14:00:00,5.780549947172403,0.0,3.3000000715255737,-15.376916748046874,1.477623775601387,1.271720984019339
2024-01-03T15:00:00,-1.0117668509483337,2.0100000500679016,0.0,-13.444299987792968,0.4781261757016182,-0.222588699311018
2024-01-03T16:00:00,1.1075165085494518,2.0100000500679016,0.0,-10.542716796875,0.8226609118282795,0.598058920353651
2024-01-03T17:00:00,3.3666039556264877,2.0100000500679016,0.0,-7.01087908935547,1.1930350828915834,1.8179661575704813
2024-01-03T18:00:00,0.0730835497379303,2.0100000500679016,0.0,-3.2492332611083987,0.7100751399993896,0.03946506977081299
2024-01-03T19:00:00,2.5126833468675613,2.0100000500679016,0.0,-0.20358333492279054,0.9712444841861725,1.3568491488695145
2024-01-03T20:00:00,4.959283351898193,2.0100000500679016,0.0,0.0,1.51457279920578,2.6780130490660667
2024-01-03T21:00:00,5.554499983787537,2.0100000500679016,0.0,0.0,1.560077577829361,1.2219899743795395
2024-01-03T22:00:00,3.7624666690826416,2.0100000500679016,0.0,0.0,1.0241006761789322,0.8277426958084106
2024-01-03T23:00:00,4.386516690254211,2.0100000500679016,0.0,0.0,1.0604309737682343,0.9650336503982544
2024-01-04T00:00:00,1.125041902065277,2.0100000500679016,0.0,0.0,0.38188788294792175,0.24750922992825508
2024-01-04T01:00:00,-0.4552497863769531,2.0100000500679016,0.0,0.0,0.1009851023554802,-0.10015494842082262
2024-01-04T02:00:00,-0.09622257947921753,1.6605395674705505,0.0,0.0,0.10205613868311048,-0.0211689630523324
2024-01-04T03:00:00,1.5713187755465512,0.007531516719609499,0.0,0.0,0.2465939430902715,0.3456901371767529
2024-01-04T04:00:00,1.5696836097876243,0.0,0.0,0.0,0.2524781182348974,0.3453303929611842
2024-01-04T05:00:00,3.84636689722538,0.0,0.0,0.0,0.6450467705726624,0.8462006933987141
2024-01-04T06:00:00,10.873833119869232,0.0,3.3000000715255737,-0.18541666889190672,1.8377803713083267,2.3922432512044907
2024-01-04T07:00:00,5.958399921655655,0.0,3.3000000715255737,-2.2833666763305667,1.0887420289218426,1.3108479678630829
2024-01-04T08:00:00,3.7757499925792217,0.0,3.3000000715255737,-4.408333320617676,0.7557110851630569,0.8306649914011359
2024-01-04T09:00:00,1.2979833781719208,0.0,3.3000000715255737,-7.657216720581054,0.4708690047264099,0.285556323826313
2024-01-04T10:00:00,-1.1629335582256317,0.0,3.3000000715255737,-11.774616577148437,0.25073082745075226,-0.255845345556736
2024-01-04T11:00:00,-4.203216724097729,0.0,3.3000000715255737,-14.250133239746095,0.11940673738718033,-0.924707667902112
2024-01-04T12:00:00,-2.502816818654537,0.0,3.3000000715255737,-15.676166778564454,0.1701150182634592,-0.5506196953356266
2024-01-04T13:00:00,0.44698306173086166,0.0,3.3000000715255737,-16.018683471679687,0.3312666602432728,0.09833626635372639
2024-01-04T14:00:00,3.079599827528,0.0,3.3000000715255737,-15.301833251953125,0.894117921590805,0.6775119546800852
2024-01-04T15:00:00,-4.211833872279385,2.0100000500679016,0.0,-13.470183471679686,0.00586267791732098,-0.9266034409847634
2024-01-04T16:00:00,-3.37813338637352,2.0100000500679016,0.0,-10.443866668701173,0.20132721960544586,-1.824192151427269
2024-01-04T17:00:00,2.7828332483768463,2.0100000500679016,0.0,-6.784633270263671,1.0377379655838013,1.5027300119400024
2024-01-04T18:00:00,8.282982885837555,2.0100000500679016,0.0,-3.0795499877929684,2.192884236574173,4.472810924053192
2024-01-04T19:00:00,11.766382902860641,2.0100000500679016,0.0,-0.18891666841506957,2.621528070420027,6.353847227990627
2024-01-04T20:00:00,8.60001677274704,2.0100000500679016,0.0,0.0,1.932258628308773,4.6440093368291855
2024-01-04T21:00:00,10.914049923419952,2.0100000500679016,0.0,0.0,2.3108344338834286,2.4010909320786595
2024-01-04T22:00:00,10.802599936723709,2.0100000500679016,0.0,0.0,2.0821407809853554,2.376571971923113
2024-01-04T23:00:00,6.9133830070495605,2.0100000500679016,0.0,0.0,1.1576459556818008,1.5209442675113678
2024-01-05T00:00:00,8.535183191299438,2.0100000500679016,0.0,0.0,1.3289905712008476,1.8777402862906456
2024-01-05T01:00:00,3.152799814939499,2.0100000500679016,0.0,0.0,0.474968109279871,0.6936159657780081
2024-01-05T02:00:00,5.85159370303154,1.6605395674705505,0.0,0.0,0.8469441514462233,1.2873506117612123
2024-01-05T03:00:00,5.737168371677399,0.007531516719609499,0.0,0.0,0.8746571205556393,1.2621770203113556
2024-01-05T04:00:00,6.234816759824753,0.0,0.0,0.0,0.9494475722312927,1.3716596513986588
